time	V(n001)	V(n003)	I(R1)
7.797632047303505e-04	2.400000e+01	1.204951e+01	2.008251e+00
7.800000000000000e-04	2.400000e+01	1.203835e+01	2.006391e+00
7.800004999999722e-04	2.400000e+01	1.203832e+01	2.006387e+00
7.800014999999165e-04	2.400000e+01	1.203827e+01	2.006379e+00
7.800034999998050e-04	2.400000e+01	1.203818e+01	2.006363e+00
7.800099999999999e-04	2.400000e+01	1.203787e+01	2.006311e+00
7.803835089155411e-04	2.400000e+01	1.202246e+01	2.003744e+00
7.807570178310821e-04	2.400000e+01	1.200977e+01	2.001628e+00
7.811305267466232e-04	2.400000e+01	1.199979e+01	1.999965e+00
7.815040356621643e-04	2.400000e+01	1.199253e+01	1.998755e+00
7.818775445777055e-04	2.400000e+01	1.198798e+01	1.997997e+00
7.822510534932465e-04	2.400000e+01	1.198615e+01	1.997691e+00
7.826245624087876e-04	2.400000e+01	1.198703e+01	1.997838e+00
7.836011249087876e-04	2.400000e+01	1.199783e+01	1.999638e+00
7.841453748175753e-04	2.400000e+01	1.201108e+01	2.001847e+00
7.850099999999999e-04	2.400000e+01	1.204578e+01	2.007631e+00
7.850186250000000e-04	2.400000e+01	1.204620e+01	2.007699e+00
7.850191250000000e-04	2.400000e+01	1.204622e+01	2.007703e+00
7.850200000000000e-04	2.400000e+01	1.204626e+01	2.007710e+00
7.853643101004147e-04	2.400000e+01	1.206071e+01	2.010118e+00
7.857086202008296e-04	2.400000e+01	1.207278e+01	2.012130e+00
7.860529303012443e-04	2.400000e+01	1.208248e+01	2.013747e+00
7.863972404016591e-04	2.400000e+01	1.208981e+01	2.014969e+00
7.867415505020738e-04	2.400000e+01	1.209478e+01	2.015796e+00
7.870858606024887e-04	2.400000e+01	1.209737e+01	2.016228e+00
7.874301707029034e-04	2.400000e+01	1.209759e+01	2.016265e+00
7.884067332029034e-04	2.400000e+01	1.208950e+01	2.014917e+00
7.886343427453443e-04	2.400000e+01	1.208567e+01	2.014278e+00
7.888619522877852e-04	2.400000e+01	1.208068e+01	2.013446e+00
7.890895618302261e-04	2.400000e+01	1.207454e+01	2.012422e+00
7.893171713726670e-04	2.400000e+01	1.206724e+01	2.011207e+00
7.895447809151080e-04	2.400000e+01	1.205880e+01	2.009799e+00
7.897723904575488e-04	2.400000e+01	1.204920e+01	2.008200e+00
7.899999999999897e-04	2.400000e+01	1.203845e+01	2.006409e+00
7.900000427462305e-04	2.400000e+01	1.203845e+01	2.006408e+00
7.900000854924815e-04	2.400000e+01	1.203845e+01	2.006408e+00
7.900001709849835e-04	2.400000e+01	1.203844e+01	2.006407e+00
7.900003419699874e-04	2.400000e+01	1.203843e+01	2.006406e+00
7.900006839399953e-04	2.400000e+01	1.203842e+01	2.006403e+00
7.900013678800110e-04	2.400000e+01	1.203839e+01	2.006398e+00
7.900100000000000e-04	2.400000e+01	1.203797e+01	2.006329e+00
7.902749160738321e-04	2.400000e+01	1.202652e+01	2.004420e+00
7.905398321476642e-04	2.400000e+01	1.201655e+01	2.002759e+00
7.908047482214964e-04	2.400000e+01	1.200808e+01	2.001347e+00
7.910696642953284e-04	2.400000e+01	1.200110e+01	2.000183e+00
7.913345803691606e-04	2.400000e+01	1.199561e+01	1.999269e+00
7.915994964429927e-04	2.400000e+01	1.199162e+01	1.998603e+00
7.918644125168248e-04	2.400000e+01	1.198911e+01	1.998185e+00
7.928409750168248e-04	2.400000e+01	1.198849e+01	1.998081e+00
7.938175375168248e-04	2.400000e+01	1.200226e+01	2.000377e+00
7.939878893001356e-04	2.400000e+01	1.200676e+01	2.001127e+00
7.941582410834463e-04	2.400000e+01	1.201184e+01	2.001973e+00
7.943285928667571e-04	2.400000e+01	1.201749e+01	2.002915e+00
7.944989446500677e-04	2.400000e+01	1.202371e+01	2.003952e+00
7.946692964333785e-04	2.400000e+01	1.203051e+01	2.005085e+00
7.948396482166892e-04	2.400000e+01	1.203788e+01	2.006314e+00
7.950100000000000e-04	2.400000e+01	1.204583e+01	2.007638e+00
7.950186866713996e-04	2.400000e+01	1.204624e+01	2.007707e+00
7.950191642454362e-04	2.400000e+01	1.204627e+01	2.007711e+00
7.950200000000000e-04	2.400000e+01	1.204631e+01	2.007718e+00
7.953551243732076e-04	2.400000e+01	1.206042e+01	2.010070e+00
7.956902487464152e-04	2.400000e+01	1.207227e+01	2.012045e+00
7.960253731196228e-04	2.400000e+01	1.208186e+01	2.013644e+00
7.963604974928304e-04	2.400000e+01	1.208919e+01	2.014865e+00
7.966956218660380e-04	2.400000e+01	1.209426e+01	2.015710e+00
7.970307462392456e-04	2.400000e+01	1.209707e+01	2.016178e+00
7.973658706124532e-04	2.400000e+01	1.209762e+01	2.016269e+00
7.983424331124532e-04	2.400000e+01	1.209043e+01	2.015072e+00
7.985792283821013e-04	2.400000e+01	1.208675e+01	2.014457e+00
7.988160236517493e-04	2.400000e+01	1.208181e+01	2.013635e+00
7.990528189213975e-04	2.400000e+01	1.207563e+01	2.012606e+00
7.992896141910455e-04	2.400000e+01	1.206821e+01	2.011368e+00
7.995264094606936e-04	2.400000e+01	1.205954e+01	2.009923e+00
7.997632047303416e-04	2.400000e+01	1.204963e+01	2.008271e+00
7.999999999999897e-04	2.400000e+01	1.203846e+01	2.006411e+00
8.000000427462305e-04	2.400000e+01	1.203846e+01	2.006410e+00
8.000000854924815e-04	2.400000e+01	1.203846e+01	2.006410e+00
8.000001709849835e-04	2.400000e+01	1.203846e+01	2.006409e+00
8.000003419699874e-04	2.400000e+01	1.203845e+01	2.006408e+00
8.000006839399953e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.000013678800110e-04	2.400000e+01	1.203840e+01	2.006400e+00
8.000100000000000e-04	2.400000e+01	1.203799e+01	2.006331e+00
8.002749160738321e-04	2.400000e+01	1.202653e+01	2.004421e+00
8.005398321476642e-04	2.400000e+01	1.201656e+01	2.002760e+00
8.008047482214964e-04	2.400000e+01	1.200809e+01	2.001348e+00
8.010696642953284e-04	2.400000e+01	1.200111e+01	2.000185e+00
8.013345803691606e-04	2.400000e+01	1.199562e+01	1.999270e+00
8.015994964429927e-04	2.400000e+01	1.199162e+01	1.998603e+00
8.018644125168248e-04	2.400000e+01	1.198911e+01	1.998186e+00
8.028409750168249e-04	2.400000e+01	1.198849e+01	1.998081e+00
8.038175375168249e-04	2.400000e+01	1.200225e+01	2.000376e+00
8.039878893001356e-04	2.400000e+01	1.200675e+01	2.001126e+00
8.041582410834463e-04	2.400000e+01	1.201183e+01	2.001971e+00
8.043285928667571e-04	2.400000e+01	1.201748e+01	2.002913e+00
8.044989446500678e-04	2.400000e+01	1.202370e+01	2.003950e+00
8.046692964333785e-04	2.400000e+01	1.203050e+01	2.005083e+00
8.048396482166892e-04	2.400000e+01	1.203787e+01	2.006311e+00
8.050100000000000e-04	2.400000e+01	1.204581e+01	2.007636e+00
8.050186866713997e-04	2.400000e+01	1.204623e+01	2.007705e+00
8.050191642454362e-04	2.400000e+01	1.204625e+01	2.007709e+00
8.050200000000000e-04	2.400000e+01	1.204629e+01	2.007715e+00
8.053551243732076e-04	2.400000e+01	1.206040e+01	2.010067e+00
8.056902487464152e-04	2.400000e+01	1.207225e+01	2.012042e+00
8.060253731196228e-04	2.400000e+01	1.208184e+01	2.013640e+00
8.063604974928305e-04	2.400000e+01	1.208917e+01	2.014862e+00
8.066956218660380e-04	2.400000e+01	1.209424e+01	2.015706e+00
8.070307462392457e-04	2.400000e+01	1.209705e+01	2.016174e+00
8.073658706124532e-04	2.400000e+01	1.209759e+01	2.016265e+00
8.083424331124532e-04	2.400000e+01	1.209040e+01	2.015067e+00
8.085792283821013e-04	2.400000e+01	1.208671e+01	2.014452e+00
8.088160236517494e-04	2.400000e+01	1.208178e+01	2.013630e+00
8.090528189213975e-04	2.400000e+01	1.207560e+01	2.012600e+00
8.092896141910455e-04	2.400000e+01	1.206818e+01	2.011363e+00
8.095264094606936e-04	2.400000e+01	1.205951e+01	2.009918e+00
8.097632047303416e-04	2.400000e+01	1.204959e+01	2.008265e+00
8.099999999999898e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.100000000001746e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.100000000003596e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.100000000005444e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.100000000007294e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.100000000009143e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.100000000010992e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.100000000012841e-04	2.400000e+01	1.203843e+01	2.006405e+00
8.100000427462306e-04	2.400000e+01	1.203843e+01	2.006404e+00
8.100000854924815e-04	2.400000e+01	1.203842e+01	2.006404e+00
8.100001709849835e-04	2.400000e+01	1.203842e+01	2.006403e+00
8.100003419699874e-04	2.400000e+01	1.203841e+01	2.006402e+00
8.100006839399953e-04	2.400000e+01	1.203840e+01	2.006399e+00
8.100013678800110e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.100100000000000e-04	2.400000e+01	1.203795e+01	2.006325e+00
8.102749160738322e-04	2.400000e+01	1.202649e+01	2.004415e+00
8.105398321476642e-04	2.400000e+01	1.201652e+01	2.002754e+00
8.108047482214964e-04	2.400000e+01	1.200805e+01	2.001342e+00
8.110696642953285e-04	2.400000e+01	1.200107e+01	2.000178e+00
8.113345803691606e-04	2.400000e+01	1.199558e+01	1.999263e+00
8.115994964429927e-04	2.400000e+01	1.199158e+01	1.998596e+00
8.118644125168249e-04	2.400000e+01	1.198907e+01	1.998178e+00
8.128409750168249e-04	2.400000e+01	1.198844e+01	1.998073e+00
8.138175375168249e-04	2.400000e+01	1.200220e+01	2.000367e+00
8.139878893001357e-04	2.400000e+01	1.200670e+01	2.001117e+00
8.141582410834463e-04	2.400000e+01	1.201178e+01	2.001963e+00
8.143285928667571e-04	2.400000e+01	1.201743e+01	2.002904e+00
8.144989446500678e-04	2.400000e+01	1.202365e+01	2.003941e+00
8.146692964333786e-04	2.400000e+01	1.203044e+01	2.005074e+00
8.148396482166892e-04	2.400000e+01	1.203782e+01	2.006303e+00
8.150100000000000e-04	2.400000e+01	1.204576e+01	2.007627e+00
8.150186866713997e-04	2.400000e+01	1.204618e+01	2.007696e+00
8.150191642454362e-04	2.400000e+01	1.204620e+01	2.007700e+00
8.150200000000001e-04	2.400000e+01	1.204624e+01	2.007707e+00
8.153551243732076e-04	2.400000e+01	1.206035e+01	2.010058e+00
8.156902487464153e-04	2.400000e+01	1.207220e+01	2.012033e+00
8.160253731196228e-04	2.400000e+01	1.208179e+01	2.013631e+00
8.163604974928305e-04	2.400000e+01	1.208911e+01	2.014852e+00
8.166956218660380e-04	2.400000e+01	1.209418e+01	2.015697e+00
8.170307462392457e-04	2.400000e+01	1.209699e+01	2.016164e+00
8.173658706124532e-04	2.400000e+01	1.209753e+01	2.016255e+00
8.183424331124532e-04	2.400000e+01	1.209034e+01	2.015057e+00
8.185792283821014e-04	2.400000e+01	1.208665e+01	2.014442e+00
8.188160236517494e-04	2.400000e+01	1.208172e+01	2.013620e+00
8.190528189213975e-04	2.400000e+01	1.207554e+01	2.012590e+00
8.192896141910455e-04	2.400000e+01	1.206811e+01	2.011352e+00
8.195264094606936e-04	2.400000e+01	1.205944e+01	2.009907e+00
8.197632047303417e-04	2.400000e+01	1.204953e+01	2.008254e+00
8.199999999999898e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000000014792e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000000029686e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000000044580e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000000059475e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000000074369e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000000089263e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000000104157e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000427462306e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.200000854924816e-04	2.400000e+01	1.203836e+01	2.006393e+00
8.200001709849835e-04	2.400000e+01	1.203835e+01	2.006392e+00
8.200003419699875e-04	2.400000e+01	1.203835e+01	2.006391e+00
8.200006839399953e-04	2.400000e+01	1.203833e+01	2.006388e+00
8.200013678800111e-04	2.400000e+01	1.203830e+01	2.006383e+00
8.200100000000000e-04	2.400000e+01	1.203788e+01	2.006314e+00
8.202749160738322e-04	2.400000e+01	1.202643e+01	2.004404e+00
8.205398321476643e-04	2.400000e+01	1.201646e+01	2.002743e+00
8.208047482214964e-04	2.400000e+01	1.200798e+01	2.001331e+00
8.210696642953285e-04	2.400000e+01	1.200100e+01	2.000167e+00
8.213345803691607e-04	2.400000e+01	1.199551e+01	1.999252e+00
8.215994964429927e-04	2.400000e+01	1.199151e+01	1.998585e+00
8.218644125168249e-04	2.400000e+01	1.198900e+01	1.998167e+00
8.228409750168249e-04	2.400000e+01	1.198837e+01	1.998062e+00
8.238175375168249e-04	2.400000e+01	1.200213e+01	2.000355e+00
8.239878893001357e-04	2.400000e+01	1.200663e+01	2.001105e+00
8.241582410834464e-04	2.400000e+01	1.201171e+01	2.001951e+00
8.243285928667571e-04	2.400000e+01	1.201735e+01	2.002892e+00
8.244989446500678e-04	2.400000e+01	1.202358e+01	2.003929e+00
8.246692964333786e-04	2.400000e+01	1.203037e+01	2.005062e+00
8.248396482166893e-04	2.400000e+01	1.203774e+01	2.006290e+00
8.250100000000000e-04	2.400000e+01	1.204569e+01	2.007615e+00
8.250186866713997e-04	2.400000e+01	1.204610e+01	2.007684e+00
8.250191642454362e-04	2.400000e+01	1.204613e+01	2.007688e+00
8.250200000000001e-04	2.400000e+01	1.204617e+01	2.007694e+00
8.253551243732076e-04	2.400000e+01	1.206028e+01	2.010046e+00
8.256902487464153e-04	2.400000e+01	1.207213e+01	2.012021e+00
8.260253731196229e-04	2.400000e+01	1.208171e+01	2.013619e+00
8.263604974928305e-04	2.400000e+01	1.208904e+01	2.014840e+00
8.266956218660381e-04	2.400000e+01	1.209411e+01	2.015684e+00
8.270307462392457e-04	2.400000e+01	1.209691e+01	2.016152e+00
8.273658706124533e-04	2.400000e+01	1.209746e+01	2.016243e+00
8.283424331124533e-04	2.400000e+01	1.209027e+01	2.015044e+00
8.285792283821028e-04	2.400000e+01	1.208658e+01	2.014429e+00
8.288160236517523e-04	2.400000e+01	1.208164e+01	2.013607e+00
8.290528189214019e-04	2.400000e+01	1.207546e+01	2.012577e+00
8.292896141910514e-04	2.400000e+01	1.206804e+01	2.011340e+00
8.295264094607009e-04	2.400000e+01	1.205937e+01	2.009894e+00
8.297632047303505e-04	2.400000e+01	1.204945e+01	2.008242e+00
8.300000000000000e-04	2.400000e+01	1.203829e+01	2.006381e+00
8.300004999999722e-04	2.400000e+01	1.203826e+01	2.006377e+00
8.300014999999165e-04	2.400000e+01	1.203822e+01	2.006369e+00
8.300034999998051e-04	2.400000e+01	1.203812e+01	2.006353e+00
8.300099999999999e-04	2.400000e+01	1.203781e+01	2.006301e+00
8.303835089155411e-04	2.400000e+01	1.202240e+01	2.003734e+00
8.307570178310821e-04	2.400000e+01	1.200971e+01	2.001618e+00
8.311305267466232e-04	2.400000e+01	1.199973e+01	1.999955e+00
8.315040356621644e-04	2.400000e+01	1.199247e+01	1.998744e+00
8.318775445777055e-04	2.400000e+01	1.198792e+01	1.997986e+00
8.322510534932465e-04	2.400000e+01	1.198608e+01	1.997680e+00
8.326245624087876e-04	2.400000e+01	1.198696e+01	1.997826e+00
8.336011249087876e-04	2.400000e+01	1.199776e+01	1.999626e+00
8.341453748175753e-04	2.400000e+01	1.201101e+01	2.001835e+00
8.350100000000000e-04	2.400000e+01	1.204571e+01	2.007618e+00
8.350186250000000e-04	2.400000e+01	1.204612e+01	2.007687e+00
8.350191250000000e-04	2.400000e+01	1.204615e+01	2.007691e+00
8.350200000000000e-04	2.400000e+01	1.204619e+01	2.007698e+00
8.353643101004148e-04	2.400000e+01	1.206063e+01	2.010105e+00
8.357086202008296e-04	2.400000e+01	1.207270e+01	2.012117e+00
8.360529303012443e-04	2.400000e+01	1.208240e+01	2.013734e+00
8.363972404016591e-04	2.400000e+01	1.208974e+01	2.014956e+00
8.367415505020738e-04	2.400000e+01	1.209470e+01	2.015783e+00
8.370858606024887e-04	2.400000e+01	1.209729e+01	2.016215e+00
8.374301707029034e-04	2.400000e+01	1.209751e+01	2.016251e+00
8.384067332029034e-04	2.400000e+01	1.208942e+01	2.014904e+00
8.386343427453444e-04	2.400000e+01	1.208559e+01	2.014264e+00
8.388619522877852e-04	2.400000e+01	1.208060e+01	2.013432e+00
8.390895618302261e-04	2.400000e+01	1.207445e+01	2.012409e+00
8.393171713726670e-04	2.400000e+01	1.206716e+01	2.011193e+00
8.395447809151080e-04	2.400000e+01	1.205871e+01	2.009786e+00
8.397723904575488e-04	2.400000e+01	1.204912e+01	2.008186e+00
8.399999999999897e-04	2.400000e+01	1.203837e+01	2.006395e+00
8.400000427462305e-04	2.400000e+01	1.203837e+01	2.006394e+00
8.400000854924815e-04	2.400000e+01	1.203836e+01	2.006394e+00
8.400001709849835e-04	2.400000e+01	1.203836e+01	2.006393e+00
8.400003419699874e-04	2.400000e+01	1.203835e+01	2.006392e+00
8.400006839399953e-04	2.400000e+01	1.203833e+01	2.006389e+00
8.400013678800110e-04	2.400000e+01	1.203830e+01	2.006384e+00
8.400100000000000e-04	2.400000e+01	1.203789e+01	2.006315e+00
8.402749160738321e-04	2.400000e+01	1.202643e+01	2.004405e+00
8.405398321476642e-04	2.400000e+01	1.201647e+01	2.002745e+00
8.408047482214964e-04	2.400000e+01	1.200800e+01	2.001333e+00
8.410696642953284e-04	2.400000e+01	1.200102e+01	2.000169e+00
8.413345803691606e-04	2.400000e+01	1.199553e+01	1.999255e+00
8.415994964429927e-04	2.400000e+01	1.199153e+01	1.998588e+00
8.418644125168248e-04	2.400000e+01	1.198903e+01	1.998171e+00
8.428409750168248e-04	2.400000e+01	1.198840e+01	1.998067e+00
8.438175375168248e-04	2.400000e+01	1.200217e+01	2.000362e+00
8.439878893001356e-04	2.400000e+01	1.200667e+01	2.001113e+00
8.441582410834463e-04	2.400000e+01	1.201175e+01	2.001959e+00
8.443285928667571e-04	2.400000e+01	1.201740e+01	2.002900e+00
8.444989446500678e-04	2.400000e+01	1.202362e+01	2.003937e+00
8.446692964333785e-04	2.400000e+01	1.203042e+01	2.005070e+00
8.448396482166892e-04	2.400000e+01	1.203779e+01	2.006299e+00
8.450100000000000e-04	2.400000e+01	1.204574e+01	2.007623e+00
8.450186866713997e-04	2.400000e+01	1.204616e+01	2.007693e+00
8.450191642454362e-04	2.400000e+01	1.204618e+01	2.007696e+00
8.450200000000000e-04	2.400000e+01	1.204622e+01	2.007703e+00
8.453551243732076e-04	2.400000e+01	1.206033e+01	2.010055e+00
8.456902487464152e-04	2.400000e+01	1.207218e+01	2.012030e+00
8.460253731196228e-04	2.400000e+01	1.208177e+01	2.013629e+00
8.463604974928305e-04	2.400000e+01	1.208910e+01	2.014850e+00
8.466956218660380e-04	2.400000e+01	1.209417e+01	2.015695e+00
8.470307462392457e-04	2.400000e+01	1.209698e+01	2.016163e+00
8.473658706124532e-04	2.400000e+01	1.209753e+01	2.016254e+00
8.483424331124532e-04	2.400000e+01	1.209034e+01	2.015057e+00
8.485792283821013e-04	2.400000e+01	1.208666e+01	2.014443e+00
8.488160236517494e-04	2.400000e+01	1.208172e+01	2.013621e+00
8.490528189213975e-04	2.400000e+01	1.207554e+01	2.012591e+00
8.492896141910455e-04	2.400000e+01	1.206812e+01	2.011354e+00
8.495264094606936e-04	2.400000e+01	1.205945e+01	2.009909e+00
8.497632047303416e-04	2.400000e+01	1.204954e+01	2.008256e+00
8.499999999999898e-04	2.400000e+01	1.203838e+01	2.006396e+00
8.500000000001746e-04	2.400000e+01	1.203838e+01	2.006396e+00
8.500000000003596e-04	2.400000e+01	1.203838e+01	2.006396e+00
8.500000000005444e-04	2.400000e+01	1.203838e+01	2.006396e+00
8.500000000007294e-04	2.400000e+01	1.203838e+01	2.006396e+00
8.500000000009143e-04	2.400000e+01	1.203838e+01	2.006396e+00
8.500000000010992e-04	2.400000e+01	1.203838e+01	2.006396e+00
8.500000000012841e-04	2.400000e+01	1.203838e+01	2.006396e+00
8.500000427462306e-04	2.400000e+01	1.203837e+01	2.006396e+00
8.500000854924815e-04	2.400000e+01	1.203837e+01	2.006395e+00
8.500001709849835e-04	2.400000e+01	1.203837e+01	2.006395e+00
8.500003419699874e-04	2.400000e+01	1.203836e+01	2.006393e+00
8.500006839399953e-04	2.400000e+01	1.203834e+01	2.006391e+00
8.500013678800110e-04	2.400000e+01	1.203831e+01	2.006385e+00
8.500100000000000e-04	2.400000e+01	1.203790e+01	2.006316e+00
8.502749160738322e-04	2.400000e+01	1.202644e+01	2.004407e+00
8.505398321476642e-04	2.400000e+01	1.201647e+01	2.002746e+00
8.508047482214964e-04	2.400000e+01	1.200800e+01	2.001333e+00
8.510696642953285e-04	2.400000e+01	1.200102e+01	2.000170e+00
8.513345803691606e-04	2.400000e+01	1.199553e+01	1.999255e+00
8.515994964429927e-04	2.400000e+01	1.199153e+01	1.998589e+00
8.518644125168249e-04	2.400000e+01	1.198903e+01	1.998171e+00
8.528409750168249e-04	2.400000e+01	1.198840e+01	1.998066e+00
8.538175375168249e-04	2.400000e+01	1.200217e+01	2.000361e+00
8.539878893001357e-04	2.400000e+01	1.200667e+01	2.001111e+00
8.541582410834463e-04	2.400000e+01	1.201174e+01	2.001957e+00
8.543285928667571e-04	2.400000e+01	1.201739e+01	2.002898e+00
8.544989446500678e-04	2.400000e+01	1.202361e+01	2.003935e+00
8.546692964333786e-04	2.400000e+01	1.203041e+01	2.005068e+00
8.548396482166892e-04	2.400000e+01	1.203778e+01	2.006297e+00
8.550100000000000e-04	2.400000e+01	1.204573e+01	2.007621e+00
8.550186866713997e-04	2.400000e+01	1.204614e+01	2.007690e+00
8.550191642454362e-04	2.400000e+01	1.204617e+01	2.007694e+00
8.550200000000001e-04	2.400000e+01	1.204621e+01	2.007701e+00
8.553551243732076e-04	2.400000e+01	1.206032e+01	2.010053e+00
8.556902487464153e-04	2.400000e+01	1.207217e+01	2.012028e+00
8.560253731196228e-04	2.400000e+01	1.208176e+01	2.013626e+00
8.563604974928305e-04	2.400000e+01	1.208909e+01	2.014848e+00
8.566956218660380e-04	2.400000e+01	1.209415e+01	2.015692e+00
8.570307462392457e-04	2.400000e+01	1.209696e+01	2.016160e+00
8.573658706124532e-04	2.400000e+01	1.209751e+01	2.016251e+00
8.583424331124532e-04	2.400000e+01	1.209032e+01	2.015053e+00
8.585511480249593e-04	2.400000e+01	1.208725e+01	2.014541e+00
8.587598629374653e-04	2.400000e+01	1.208316e+01	2.013860e+00
8.589685778499713e-04	2.400000e+01	1.207805e+01	2.013008e+00
8.591772927624773e-04	2.400000e+01	1.207192e+01	2.011987e+00
8.593860076749833e-04	2.400000e+01	1.206478e+01	2.010796e+00
8.595947225874893e-04	2.400000e+01	1.205661e+01	2.009435e+00
8.598034374999953e-04	2.400000e+01	1.204743e+01	2.007905e+00
8.598400000000009e-04	2.400000e+01	1.204579e+01	2.007631e+00
8.600000000000000e-04	2.400000e+01	1.203835e+01	2.006391e+00
8.600004999999722e-04	2.400000e+01	1.203832e+01	2.006387e+00
8.600014999999165e-04	2.400000e+01	1.203827e+01	2.006379e+00
8.600034999998050e-04	2.400000e+01	1.203818e+01	2.006363e+00
8.600099999999999e-04	2.400000e+01	1.203787e+01	2.006311e+00
8.603835089155410e-04	2.400000e+01	1.202246e+01	2.003744e+00
8.607570178310821e-04	2.400000e+01	1.200977e+01	2.001628e+00
8.611305267466232e-04	2.400000e+01	1.199979e+01	1.999966e+00
8.615040356621643e-04	2.400000e+01	1.199253e+01	1.998755e+00
8.618775445777055e-04	2.400000e+01	1.198798e+01	1.997997e+00
8.622510534932465e-04	2.400000e+01	1.198615e+01	1.997691e+00
8.626245624087876e-04	2.400000e+01	1.198703e+01	1.997838e+00
8.636011249087876e-04	2.400000e+01	1.199783e+01	1.999638e+00
8.641453748175753e-04	2.400000e+01	1.201108e+01	2.001847e+00
8.650099999999999e-04	2.400000e+01	1.204578e+01	2.007631e+00
8.650186249999999e-04	2.400000e+01	1.204620e+01	2.007699e+00
8.650191250000000e-04	2.400000e+01	1.204622e+01	2.007703e+00
8.650200000000000e-04	2.400000e+01	1.204626e+01	2.007710e+00
8.653643101004147e-04	2.400000e+01	1.206071e+01	2.010118e+00
8.657086202008296e-04	2.400000e+01	1.207278e+01	2.012130e+00
8.660529303012443e-04	2.400000e+01	1.208248e+01	2.013747e+00
8.663972404016591e-04	2.400000e+01	1.208981e+01	2.014969e+00
8.667415505020738e-04	2.400000e+01	1.209477e+01	2.015796e+00
8.670858606024887e-04	2.400000e+01	1.209737e+01	2.016228e+00
8.674301707029034e-04	2.400000e+01	1.209759e+01	2.016265e+00
8.684067332029034e-04	2.400000e+01	1.208950e+01	2.014917e+00
8.686343427453443e-04	2.400000e+01	1.208567e+01	2.014278e+00
8.688619522877852e-04	2.400000e+01	1.208068e+01	2.013446e+00
8.690895618302261e-04	2.400000e+01	1.207454e+01	2.012422e+00
8.693171713726670e-04	2.400000e+01	1.206724e+01	2.011207e+00
8.695447809151080e-04	2.400000e+01	1.205880e+01	2.009799e+00
8.697723904575488e-04	2.400000e+01	1.204920e+01	2.008200e+00
8.699999999999897e-04	2.400000e+01	1.203845e+01	2.006408e+00
8.700000427462305e-04	2.400000e+01	1.203845e+01	2.006408e+00
8.700000854924815e-04	2.400000e+01	1.203845e+01	2.006408e+00
8.700001709849834e-04	2.400000e+01	1.203844e+01	2.006407e+00
8.700003419699874e-04	2.400000e+01	1.203843e+01	2.006406e+00
8.700006839399952e-04	2.400000e+01	1.203842e+01	2.006403e+00
8.700013678800110e-04	2.400000e+01	1.203839e+01	2.006397e+00
8.700099999999999e-04	2.400000e+01	1.203797e+01	2.006329e+00
8.702749160738321e-04	2.400000e+01	1.202652e+01	2.004419e+00
8.705398321476642e-04	2.400000e+01	1.201655e+01	2.002759e+00
8.708047482214963e-04	2.400000e+01	1.200808e+01	2.001347e+00
8.710696642953284e-04	2.400000e+01	1.200110e+01	2.000183e+00
8.713345803691606e-04	2.400000e+01	1.199561e+01	1.999269e+00
8.715994964429926e-04	2.400000e+01	1.199162e+01	1.998603e+00
8.718644125168248e-04	2.400000e+01	1.198911e+01	1.998185e+00
8.728409750168248e-04	2.400000e+01	1.198849e+01	1.998081e+00
8.738175375168248e-04	2.400000e+01	1.200226e+01	2.000377e+00
8.739878893001356e-04	2.400000e+01	1.200676e+01	2.001127e+00
8.741582410834463e-04	2.400000e+01	1.201184e+01	2.001973e+00
8.743285928667571e-04	2.400000e+01	1.201749e+01	2.002915e+00
8.744989446500677e-04	2.400000e+01	1.202371e+01	2.003952e+00
8.746692964333785e-04	2.400000e+01	1.203051e+01	2.005085e+00
8.748396482166892e-04	2.400000e+01	1.203788e+01	2.006314e+00
8.750100000000000e-04	2.400000e+01	1.204583e+01	2.007638e+00
8.750186866713996e-04	2.400000e+01	1.204624e+01	2.007707e+00
8.750191642454361e-04	2.400000e+01	1.204627e+01	2.007711e+00
8.750200000000000e-04	2.400000e+01	1.204631e+01	2.007718e+00
8.753551243732076e-04	2.400000e+01	1.206042e+01	2.010070e+00
8.756902487464152e-04	2.400000e+01	1.207227e+01	2.012045e+00
8.760253731196228e-04	2.400000e+01	1.208186e+01	2.013644e+00
8.763604974928304e-04	2.400000e+01	1.208919e+01	2.014865e+00
8.766956218660380e-04	2.400000e+01	1.209426e+01	2.015710e+00
8.770307462392456e-04	2.400000e+01	1.209707e+01	2.016178e+00
